#  E (eV)   dos(E)     Int dos(E) EFermi =    8.585 eV
  -9.403  0.3558E-84  0.2128E-84
  -9.402  0.3558E-84  0.2131E-84
  -9.401  0.3558E-84  0.2135E-84
  -9.400  0.3558E-84  0.2138E-84
  -9.399  0.3558E-84  0.2142E-84
  -9.398  0.3558E-84  0.2145E-84
  -9.397  0.3558E-84  0.2149E-84
  -9.396  0.3558E-84  0.2153E-84
  -9.395  0.3558E-84  0.2156E-84
  -9.394  0.3558E-84  0.2160E-84
  -9.393  0.3558E-84  0.2163E-84
  -9.392  0.3558E-84  0.2167E-84
  -9.391  0.3558E-84  0.2170E-84
  -9.390  0.3558E-84  0.2174E-84
  -9.389  0.3558E-84  0.2177E-84
  -9.388  0.3558E-84  0.2181E-84
  -9.387  0.3558E-84  0.2185E-84
  -9.386  0.3558E-84  0.2188E-84
  -9.385  0.3558E-84  0.2192E-84
  -9.384  0.3558E-84  0.2195E-84
  -9.383  0.3558E-84  0.2199E-84
  -9.382  0.3558E-84  0.2202E-84
  -9.381  0.3558E-84  0.2206E-84
  -9.380  0.3558E-84  0.2209E-84
  -9.379  0.3558E-84  0.2213E-84
  -9.378  0.3558E-84  0.2217E-84
  -9.377  0.3558E-84  0.2220E-84
  -9.376  0.3558E-84  0.2224E-84
  -9.375  0.3558E-84  0.2227E-84
  -9.374  0.3558E-84  0.2231E-84
